9bc8ff9e-2f36-5094-ac12-b1bf81b53c15	396932ab-c4b3-4526-9201-9222f5f062a5	53891f08-a221-4ca8-a502-cf990bdb6020	Quant.seq.sample2	Quant.seq.sample1	RNA.seq.sample2	RNA.seq.sample1
HOFMANN_CELL_LYMPHOMA_DN	0.128778671356834	0.156188021607158	0.0980853158001249	0.146253156850294	0.152914152898556	0.153757850905571	0.15202431072452
HOFMANN_CELL_LYMPHOMA_UP	0.137571158977982	0.242893607182502	0.276951603514617	0.0997387627142705	0.10026478212629	0.18986448555102	0.190709944878542
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN	-0.029004104710071	0.0780748356104847	0.065299432662978	-0.0278518877012458	-0.0148438399982092	0.0913132375046426	0.0997465804141016
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	0.211189806777192	0.207858646859343	0.18309553560863	0.220731973071446	0.22531680388986	0.21107736718524	0.194782072123702
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_DN	0.340708253858392	0.373219282949019	0.145446318366611	0.390998805225043	0.405684152378722	0.371893886902511	0.365557277318497
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	0.104276894171573	0.170553382927995	0.168057201374655	-0.01735320009118	-0.00938829559719214	-0.0196682557328327	-0.0299746689780237
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	0.0388329339826438	0.128455835782436	0.17365703082083	-0.00707946713998546	-0.00596977346626429	0.0917685481871522	0.09274432748855
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	0.306838309176949	0.302758037810643	0.126476454712941	0.348595971418695	0.364157989598889	0.320918626069825	0.312865878413579
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN	0.246458183781181	0.334535049637344	0.305291796178338	0.332232253112267	0.32926734703579	0.326627683307897	0.328986762059282
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP	0.255073768325292	0.215099906355531	0.307880592196328	0.153320116550471	0.151729441324903	0.211999337916625	0.196186281091676
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_DN	0.221575189861746	0.293248259497219	0.391629007352925	0.21292701936945	0.210713307480928	0.229004616496155	0.227912143384072
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	0.464407359268253	0.437357860877414	0.456905871412952	0.395107576056789	0.401669031323267	0.396322141863339	0.3914974938995
HOLLEMAN_DAUNORUBICIN_ALL_DN	0.227909809498387	0.200509940340837	0.378112393690091	0.279357468319609	0.282701303136012	0.205611491138898	0.209212604352153
HOLLEMAN_DAUNORUBICIN_ALL_UP	0.101263646558336	0.0697440667367333	0.0335827213344382	0.23169212560035	0.225874759767689	0.110500243523886	0.113343263767631
HOLLEMAN_DAUNORUBICIN_B_ALL_DN	0.231660812913294	0.227938717528393	0.408232242454517	0.304460079351508	0.310625032306809	0.241125098017026	0.243388084104795
HOLLEMAN_DAUNORUBICIN_B_ALL_UP	0.215765633477041	0.208690791463081	0.17494619323754	0.278230784342208	0.283348903096246	0.246286251230965	0.239631127603964
HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_DN	0.10954687096179	0.0686617125065651	0.171780866900533	-0.0114321169070543	0.0206756890693937	0.0973172623623149	0.0798407110052285
HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP	0.244805080692462	0.274241970467201	0.322153631017939	0.313686776290813	0.300690299759286	0.271343456090036	0.261136190335053
HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_DN	0.224282522965834	0.145876861112446	0.151953187793558	0.139207580694058	0.185453538481714	0.155586236295572	0.148400810679074
HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_UP	0.27040377413751	0.294220036517944	0.321704437899101	0.338517168449274	0.325318767684576	0.330035390644677	0.322152223385252
HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN	0.422624577391232	0.445020230898031	0.478406981246116	0.398359604077849	0.4035813100669	0.397163644629238	0.396380554928234
HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_UP	0.228064240572956	0.193128044449513	0.21334378433442	0.0830901025797906	0.0775347705375948	0.119876038146737	0.111149838333434
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN	0.377680897895315	0.401647031542306	0.42096789298457	0.419482883335657	0.421894173158554	0.409910509883671	0.401577232867148
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_UP	0.163606243564198	0.137818789586941	0.193226254729207	0.111264491494645	0.110593873346691	0.137366503270816	0.143073424112701
HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR	0.286011986595732	0.123163125402595	0.0650398288738845	-0.115082007641771	-0.0899101817074193	-0.146682086619378	-0.144043220457469
HOLLERN_EMT_BREAST_TUMOR_DN	-0.118591041224637	0.170097986512849	-0.157923188827876	-0.096873864457356	-0.0851441245168795	-0.206627287700579	-0.209306159534987
HOLLERN_EMT_BREAST_TUMOR_UP	0.274526872396111	0.133524910668378	0.0511658873146256	0.0904885215840449	0.0940379029032229	0.193817512635993	0.192505123791011
HOLLERN_MICROACINAR_BREAST_TUMOR_DN	0.238626564262963	0.26209318427704	-0.0846446476592271	0.0602542229099982	0.0717314800998261	0.0706873175924433	0.0518180601700545
HOLLERN_MICROACINAR_BREAST_TUMOR_UP	0.0662144210860582	0.0853809648296248	0.109335809636013	-0.159639029992243	-0.165999556217699	-0.0110388170678991	-0.0155948429538381
HOLLERN_PAPILLARY_BREAST_TUMOR	-0.0643626881346025	0.0559821698337361	-0.168435474216031	-0.00797762153512649	-0.00877360508701788	-0.0106593511708594	-0.0231340096296044
HOLLERN_SOLID_NODULAR_BREAST_TUMOR_DN	0.173840586270916	0.208378952421186	-0.0730809763864514	-0.118597699565276	-0.1062948082091	0.038955909950356	0.0418547397733726
HOLLERN_SOLID_NODULAR_BREAST_TUMOR_UP	0.0523248624347255	0.085377867814633	-0.083073687071034	-0.0900318457131623	-0.0946004591322399	-0.133918471650052	-0.160529660016175
HOLLERN_SQUAMOUS_BREAST_TUMOR	-0.103747181198385	0.0350857496435711	-0.118168004277856	-0.0352061300936461	-0.0190385550439648	-0.100404531304653	-0.0981084821074514
HOLLMANN_APOPTOSIS_VIA_CD40_DN	0.184431922831428	0.261801929834554	0.182525272230709	0.121195314147432	0.118112354612272	0.158987581772453	0.159366024024643
HOLLMANN_APOPTOSIS_VIA_CD40_UP	0.183061900657939	0.219456630011374	0.228034200409432	0.161413792693828	0.163799823738292	0.162919369124861	0.162699288829298
HONMA_DOCETAXEL_RESISTANCE	0.444074795433873	0.46728825282549	0.392736184084997	0.29840484536989	0.310513716089337	0.434844155580988	0.437684481704197
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2	0.140911420082628	0.302837420618149	0.0169337318995512	0.277133552726634	0.268853807817796	0.288906252009984	0.291371088502967
HOOI_ST7_TARGETS_DN	0.0364450452381702	0.0383192302548867	-0.0393288916501125	-0.0110871080700684	-0.00627889692167871	0.0152997479078872	0.0172685612747602
HOOI_ST7_TARGETS_UP	0.0539574117462247	0.0946098909887583	0.0363369465500695	0.0844150806989948	0.0919725072956957	0.118528636026585	0.125851265094323
HOQUE_METHYLATED_IN_CANCER	0.0915077202697907	0.133623011418252	0.00242194761132766	-0.024387335884139	-0.0219614127573518	-0.0441829866583165	-0.0458097399527954
HORIUCHI_WTAP_TARGETS_DN	0.165529501098514	0.248008219490793	0.182955025047142	0.293066285912482	0.293817194229675	0.271856626394909	0.284497634566706
HORIUCHI_WTAP_TARGETS_UP	0.112559815222369	0.13761268497586	0.0585910011240719	0.00944363826197412	0.00432681841307439	0.0642388533304768	0.0704248984527777
HORTON_SREBF_TARGETS	0.194596547117199	0.219149641207969	0.150922883140871	0.189204947131725	0.190147576482865	0.243217707915205	0.239833252316644
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN	0.0880667959677544	0.0474337758032283	-0.00614223471290449	0.0893179922345804	0.0763228623367077	0.039048685553113	0.0398653912014508
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_UP	0.148506958288426	0.252513166735713	0.177724628709343	0.0191286840047105	0.0149649981303588	0.0676271932959871	0.0764766377154423
HOSHIDA_LIVER_CANCER_SUBCLASS_S1	0.296506257683974	0.322692875905801	0.187802437238854	0.166706917551415	0.169288658806633	0.221277158075849	0.22147532109967
HOSHIDA_LIVER_CANCER_SUBCLASS_S2	0.210534702189796	0.272098229743973	0.277669689508835	0.226577451882467	0.219059175614776	0.253646604947131	0.264611637556341
HOSHIDA_LIVER_CANCER_SUBCLASS_S3	0.136127123579094	0.133890401443326	0.0162161641353993	0.0543478014043031	0.0585386974889006	0.0695505496842153	0.061643109066752
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	0.110790818906621	0.113267525514995	0.0625790834188625	0.0925123491749921	0.0921489724054565	0.0846566963539287	0.0812734905293288
HOSHIDA_LIVER_CANCER_SURVIVAL_UP	0.17061862884287	0.207577180348492	0.125435260506155	0.0338158307783514	0.0265444975886262	0.093245455495995	0.090800030043338
HOUSTIS_ROS	0.305683380219385	0.337950934753451	0.214945270658621	0.295728607505641	0.304175616842766	0.28696710818634	0.285784244558234
HOWLIN_CITED1_TARGETS_1_DN	0.123829349157042	0.169111687175256	0.0996108764430913	0.130971702655962	0.129222007870351	0.155147343398273	0.174535234682226
HOWLIN_CITED1_TARGETS_1_UP	0.194391760842855	0.218076416415822	0.167695596227913	0.0514929598564962	0.0610446017142259	0.177884487312549	0.168254416162104
HOWLIN_CITED1_TARGETS_2_DN	0.0325251471485621	0.129339271048236	-0.0245313823778002	-0.0844120992260527	-0.100735599769755	-0.0372604163489878	-0.0478866101715113
HOWLIN_CITED1_TARGETS_2_UP	0.152482281607237	0.249072927036566	0.124874996949772	-0.0394533728427444	-0.0104834091036439	0.0281505212045351	0.0311213618998611
HOWLIN_PUBERTAL_MAMMARY_GLAND	0.160611611707745	0.138963086090066	0.0386411867030376	-0.0241585562386906	-0.0123190621666638	0.0240751925042422	0.0341238914507174
HO_LIVER_CANCER_VASCULAR_INVASION	0.0620808850884404	0.0779234049856527	0.1312658014729	0.0042941859415432	-0.00188755290816624	0.115738335238941	0.106238796992342
HSIAO_HOUSEKEEPING_GENES	0.435880376769778	0.452419795655478	0.427656622025416	0.358406881796545	0.368083099441743	0.390823044905614	0.391080315481616
HSIAO_LIVER_SPECIFIC_GENES	0.0483366457212413	0.0626552390308595	-0.0852141810682093	-0.00240630202232076	0.0026023735828628	-0.00294851263748921	-0.00635721038645942
HUANG_DASATINIB_RESISTANCE_DN	0.107260802670504	0.107333093441326	0.0647319717608918	0.0324477799690316	0.0330646577576593	-0.00210497814875763	0.00514059416586429
HUANG_DASATINIB_SENSITIVITY_UP	0.215300406605166	0.322987280988912	0.13985255812145	0.119275370630978	0.107951117739039	0.256860294819077	0.270532295219369
HUANG_FOXA2_TARGETS_DN	0.212225553277955	0.207962461288046	-0.0404826221637464	0.13551431289553	0.141680498675252	0.131754784351492	0.129586236291692
HUANG_FOXA2_TARGETS_UP	0.0713398824730387	0.0793395225484161	0.0173000052912259	0.0232239437337867	0.0198024919348337	0.0444418886153337	0.0590997111610072
HUANG_GATA2_TARGETS_DN	0.181855983144633	0.202099974158903	0.151970732251897	0.183044060343577	0.185822733351949	0.210790504651256	0.211871712828861
HUANG_GATA2_TARGETS_UP	0.201984019223161	0.269214037249258	0.283243937981231	0.0894127266440538	0.086161943615026	0.142636171638227	0.142546424333748
HUI_MAPK14_TARGETS_UP	0.226318746551302	0.0982303006253431	0.0911227180947258	0.125669650158093	0.120502439100112	0.0496241201869119	0.0548560167606395
HUMMEL_BURKITTS_LYMPHOMA_DN	0.233873539777906	0.369594574731526	0.30520505040716	0.204870348215198	0.213222474172286	0.194249999419339	0.190842552618351
HUMMEL_BURKITTS_LYMPHOMA_UP	0.184832037588923	0.168345588109904	0.244356053329134	0.0843471303909744	0.0773195736250278	0.0908085058488594	0.0933277179174061
HUMMERICH_BENIGN_SKIN_TUMOR_DN	0.0687030416424699	-0.0442993512565369	-0.00298138289199427	-0.0811517872593772	-0.0563770130182993	-0.158827528627296	-0.168413733742218
HUMMERICH_BENIGN_SKIN_TUMOR_UP	0.109949643706337	0.276350470310655	0.0917046785423839	0.157979745253436	0.199003832211912	0.0755231363068788	0.081803023982077
HUMMERICH_MALIGNANT_SKIN_TUMOR_DN	0.105921448807876	0.0184765648185226	-0.00926184007302691	0.0182950358953614	0.0369245671005673	-0.0568526391328426	-0.0568871438312709
HUMMERICH_MALIGNANT_SKIN_TUMOR_UP	0.272084812712323	0.39675331511128	0.0169475568532468	0.125353224711041	0.153181774185415	0.19665621186457	0.199268394878233
HUMMERICH_SKIN_CANCER_PROGRESSION_DN	0.269612481596808	0.267197932034642	0.108255432438955	0.155368547242275	0.147613056760475	0.179383973916332	0.175037293834602
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	0.243282745306466	0.300750780869692	0.124501348200018	0.134780032032131	0.14255252349792	0.208024237111097	0.211649685984312
HUNSBERGER_EXERCISE_REGULATED_GENES	0.227788560493171	0.238068136721886	0.138371909291993	0.139099217995485	0.14283067149836	0.177323608796272	0.174851962301313
HUPER_BREAST_BASAL_VS_LUMINAL_DN	0.213831096582349	0.33643966607959	0.109201755117002	0.0653709865530178	0.0595639276110687	0.157943143872096	0.154978024700443
HUPER_BREAST_BASAL_VS_LUMINAL_UP	0.046534126030106	0.205394887284912	-0.187015333520464	0.0369353657958523	0.068671062367521	-0.0471400521075812	-0.0475395753237487
HUTTMANN_B_CLL_POOR_SURVIVAL_DN	-0.0529774592407935	0.0228238295949246	0.141076560588244	-0.0786685628260847	-0.0898801618084691	-0.00690959227717697	0.021284863749695
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	0.220424511301268	0.195120415621672	0.187543658106553	0.0939554925253267	0.0948270401439133	0.168551952144597	0.162113692369744
HU_ANGIOGENESIS_DN	0.299578875364579	0.378519265929822	0.314696616142985	0.259813970558645	0.265437585576033	0.30257469261861	0.307857952331747
HU_ANGIOGENESIS_UP	0.189450145693644	0.208921966079015	0.0253310252876322	0.0419328461098661	0.0462758860713675	0.16981113692675	0.185832953500005
HU_GENOTOXIC_DAMAGE_24HR	0.282478603871813	0.319344386183528	0.255144649923701	0.326800882587537	0.327442278432935	0.309447252264148	0.306227887046396
HU_GENOTOXIC_DAMAGE_4HR	0.24623506153771	0.318875467111257	0.222312625114406	0.164479501031173	0.163505992329404	0.302585318763025	0.306655413677689
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	0.307372574858396	0.33700415745605	0.321579860907443	0.264894731754045	0.263217871777315	0.338128900550511	0.339461226775659
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	0.205233744927984	0.18256849416986	0.168894866276884	0.154195270226948	0.152233672592312	0.175029136016794	0.179461747617127
HWANG_PROSTATE_CANCER_MARKERS	0.292004788835903	0.294473920582812	0.200461631763606	0.237172762729972	0.237518111362813	0.288602413557814	0.296125121464001
IBRAHIM_NRF1_DOWN	0.172118227508954	0.108977821057396	0.0726216660552999	0.136945813850144	0.144563608525795	0.196334133942175	0.192105907068943
IBRAHIM_NRF1_UP	0.254060656968876	0.301817540291955	0.260462031295289	0.281624529237744	0.279951128973436	0.27196213157624	0.276459372492226
IBRAHIM_NRF2_DOWN	0.238420833201724	0.101806746715571	0.0992704172472138	0.170904224606406	0.174038619756063	0.235445983326404	0.228107253757221
IBRAHIM_NRF2_UP	0.146172069120178	0.233131216505643	0.22216306011578	0.210338000811133	0.207098766395682	0.182431321495292	0.196606145886831
IBRAHIM_NRF3_DOWN	0.245558878703602	0.149156475284285	0.0911882028023216	0.301559335051859	0.307742753197389	0.321557960749517	0.31008785666727
IBRAHIM_NRF3_UP	0.328974109322083	0.356423456626335	0.129819342673578	0.365155243357566	0.360496467089845	0.276183928095714	0.285377458945647
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	0.207054879087284	0.203179864264191	0.182148958059594	0.0146465332525367	0.0517708093810294	0.0360525617040275	0.031438110107679
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	0.228935036928054	0.34015496527747	0.24597001754004	0.0251370737308251	0.042189464361986	0.183772749134256	0.18541686415275
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN	0.0784195882447906	0.0515943175421531	-0.0635659902882543	-0.00642468854387097	-0.00360627446057773	0.0138772283557197	0.0125547042422826
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	0.27219487263681	0.392468163946811	0.284745943860813	-0.0332954633148123	-0.0207222983988208	0.203741575947191	0.205973589962827
IGARASHI_ATF4_TARGETS_DN	0.0660912007939246	0.140077954224044	0.100583688945297	0.0626416191296404	0.0634517804515394	0.085017832507455	0.0992461285354681
IGLESIAS_E2F_TARGETS_DN	-0.0047289740260276	-0.0747394390158333	-0.0705008189424668	-0.116627723212132	-0.143203156491629	-0.129604604214702	-0.137431259897535
IGLESIAS_E2F_TARGETS_UP	0.371703496560003	0.368306185195178	0.208967972812108	0.15562062948246	0.175706108806709	0.271001580034269	0.27297249664307
IIZUKA_LIVER_CANCER_EARLY_RECURRENCE	0.388928153830853	0.427559111088565	0.476261623350851	-0.114151918946511	-0.0146580357762523	-0.128485469927391	-0.13459499208715
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN	0.253459615158672	0.326989428286228	0.375550709519943	0.299160017543529	0.294917835326302	0.322262915297042	0.34117806174825
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_UP	0.236435855192745	0.312084486979957	0.196953746176222	0.202227303754637	0.196265486516516	0.207693851378281	0.220101798731848
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN	0.25613935398894	0.391500483840538	0.339875464930392	0.151290051024565	0.155960943511314	0.258747701216841	0.251678665412242
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP	0.127665196743548	0.163069665548439	0.140685630754389	0.0995174276962117	0.11024994297389	0.0791707485512246	0.08467684347726
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN	0.405900911521757	0.467529157988163	0.319417524198374	0.118921709808881	0.161537932469271	0.0804989089547651	0.0914660616072702
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_UP	0.0430558682057005	0.0777755683689392	-0.0126932132419235	0.153628483450042	0.148290192356221	0.102622897854258	0.0941131904438326
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_DN	0.229602196265631	0.239888298581016	0.182908668872912	0.239932826967338	0.234480696657114	0.226506258538756	0.202500681179471
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	0.341404521884212	0.30918999097747	0.171221545805476	0.107038704915106	0.104032591561193	0.233062215951976	0.240116876704536
IKEDA_MIR133_TARGETS_DN	0.0310710194736669	0.125078966232675	0.13506072299774	-0.055862987920687	-0.0765510848272024	-0.0370140654540652	0.0202609192856876
IKEDA_MIR133_TARGETS_UP	0.139824406196304	0.196452167810705	0.261476197731359	0.136540875863181	0.134634476766652	0.180277412588079	0.188241632353785
IKEDA_MIR1_TARGETS_DN	0.0428841071405284	0.126896050657548	0.209962710294601	0.0073329582092749	0.0171203331179094	0.0471801376874426	0.0483313652074926
IKEDA_MIR1_TARGETS_UP	0.179435660824634	0.274645408113839	0.22113081636278	0.177639365634692	0.178717283665461	0.230970724539705	0.25109309748739
IKEDA_MIR30_TARGETS_DN	-0.0406111217385999	0.00617663858349215	-0.0351619903165551	-0.052700364834411	-0.0547834129538334	0.0126133591556445	0.0180673031324197
IKEDA_MIR30_TARGETS_UP	0.104086271199701	0.15787758021253	0.224502161394908	0.0748547387652721	0.0725265855564989	0.13591903462217	0.157652443397181
IM_SREBF1A_TARGETS	0.158807250622956	0.0600701331351454	0.0386982109455021	0.0364620289974922	0.0211049847929194	0.0851813035866018	0.0766424472204583
INAMURA_LUNG_CANCER_SCC_DN	0.215978534989821	0.0755159493655893	-0.187306496450743	0.018239759718617	0.00752049481577349	0.176996666004177	0.168163070365461
INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP	0.15528017159979	0.248295184382745	0.245641377338026	0.224020660324092	0.21420905146355	0.312994337040455	0.314493478648114
INAMURA_LUNG_CANCER_SCC_UP	0.245160433509153	0.394303183760111	0.14980152309196	0.420052851832128	0.433389711613846	0.335488829086171	0.339845276662173
INGA_TP53_TARGETS	0.328456365918108	0.360955040332427	0.325842322358243	0.315214110460188	0.312841009370143	0.370241627458162	0.372147157507723
INGRAM_SHH_TARGETS_DN	0.227212159927153	0.219929992784961	0.0595668316711221	0.0865829649360872	0.0968673504484998	0.114651129806067	0.113624575232008
INGRAM_SHH_TARGETS_UP	0.171523570705807	0.133119304027689	0.06852870042291	0.0496469486158524	0.0551436429217404	0.101645351922271	0.0971333863440374
IRITANI_MAD1_TARGETS_DN	0.378790746337399	0.420926146347961	0.281480964867104	0.266277227217844	0.268767067333591	0.362527777532674	0.355193361309625
IRITANI_MAD1_TARGETS_UP	0.065802671529632	0.112576958405109	0.175890620435872	-0.0331756497471395	-0.0457474186442342	0.096971282396685	0.0967831216802675
