set_name	gsva_score	sd	up_down
HASLINGER_B_CLL_WITH_13Q14_DELETION	0.0340597517751894	0.0155887573328307	red
HASLINGER_B_CLL_WITH_17P13_DELETION	0.126346368708385	0.0088469506065557	red
HASLINGER_B_CLL_WITH_6Q21_DELETION	0.131666892626047	0.00318181734631067	red
HASLINGER_B_CLL_WITH_CHROMOSOME_12_TRISOMY	0.232472431652954	0.00531862722427403	red
HASLINGER_B_CLL_WITH_MUTATED_VH_GENES	-0.0346790860585244	0.0040003181129763	blue
HATADA_METHYLATED_IN_LUNG_CANCER_DN	-0.244589495772174	0.0319784458832249	blue
HATADA_METHYLATED_IN_LUNG_CANCER_UP	-0.0452205898283829	0.00051418440293485	blue
HECKER_IFNB1_TARGETS	0.00163708015120605	0.00873019679105154	red
HEDENFALK_BREAST_CANCER_BRACX_DN	0.136385263622477	0.00424195419180781	red
HEDENFALK_BREAST_CANCER_BRACX_UP	0.270878981852139	0.0046057490172129	red
HEDVAT_ELF4_TARGETS_UP	0.0803618474946246	0.00374375623259041	red
HEIDENBLAD_AMPLICON_12P11_12_DN	0.101106758187908	0.00197404211488564	red
HEIDENBLAD_AMPLICON_12P11_12_UP	0.134945111591643	0.00823906563290291	red
HEIDENBLAD_AMPLICON_8Q24_DN	0.167586076283846	0.00885394423541611	red
HEIDENBLAD_AMPLICON_8Q24_UP	0.130800318519366	0.00476093493146792	red
HEIDENBLAD_AMPLIFIED_IN_BONE_CANCER	0.169324145105939	0.00305383078279784	red
HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER	0.11265270210012	0.00416560161908072	red
HEIDENBLAD_AMPLIFIED_IN_SOFT_TISSUE_CANCER	0.168852514886564	0.0070443515153544	red
HELLEBREKERS_SILENCED_DURING_TUMOR_ANGIOGENESIS	0.106615120792324	0.00107268415581618	red
HELLER_HDAC_TARGETS_DN	0.0980792927263391	0.00558764771823308	red
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN	0.079293990778136	0.000127096093749098	red
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	0.0732282534372174	0.00102346130419552	red
HELLER_HDAC_TARGETS_UP	0.120124265653707	0.00236220871350287	red
HELLER_SILENCED_BY_METHYLATION_DN	0.148031574744626	0.000551809928474388	red
HELLER_SILENCED_BY_METHYLATION_UP	0.0187842660075499	0.0133643832356647	red
HENDRICKS_SMARCA4_TARGETS_DN	0.0025390967793186	0.0313002160275692	red
HENDRICKS_SMARCA4_TARGETS_UP	0.23456875566193	0.00654822835610222	red
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN	-0.00212049696340651	0.000697824819479436	blue
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP	-0.0315730775870427	0.000508921690743281	blue
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_DN	0.135334941641415	0.00159802531809757	red
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	-0.130727839097566	0.0112725157201351	blue
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN	0.106401443093237	0.0198705235369913	red
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP	0.0223396449522004	0.0161396148721167	red
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN	-0.0751645981568237	0.0168589824260881	blue
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP	0.220719852173271	0.00457839007741011	red
HESSON_TUMOR_SUPPRESSOR_CLUSTER_3P21_3	0.28037662852331	0.00363620230063007	red
HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN	0.00729560117335665	0.0110357759678734	red
HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP	0.255666630246069	0.000562267612399522	red
HE_PTEN_TARGETS_DN	0.0372573329260304	0.000767564835202331	red
HE_PTEN_TARGETS_UP	0.213807437221907	0.00627768744994033	red
HILLION_HMGA1B_TARGETS	0.30259588966152	0.00588354356624964	red
HILLION_HMGA1_TARGETS	0.269772768165648	0.0111004492449076	red
HINATA_NFKB_TARGETS_FIBROBLAST_UP	0.0840269599168405	0.00137145503479931	red
HINATA_NFKB_TARGETS_KERATINOCYTE_DN	0.031729961073448	0.0030381376322147	red
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	0.0721764011446303	0.000314338030146408	red
HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN	0.234809550001953	0.00241422138787906	red
HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP	0.119180047077619	0.00369095874359253	red
HOEBEKE_LYMPHOID_STEM_CELL_DN	0.204133174706597	0.0030259136230565	red
HOEBEKE_LYMPHOID_STEM_CELL_UP	0.0197969817066824	0.00324680216528221	red
HOEGERKORP_CD44_TARGETS_DIRECT_DN	-0.00717520862027537	0.0129721071259381	blue
HOEGERKORP_CD44_TARGETS_DIRECT_UP	-0.116842142516668	0.00236381315868701	blue
HOEGERKORP_CD44_TARGETS_TEMPORAL_DN	0.00803306031470719	0.00956223186082746	red
HOEGERKORP_CD44_TARGETS_TEMPORAL_UP	0.138728120854232	0.0100741707231993	red
HOELZEL_NF1_TARGETS_DN	-0.0510491453369666	0.0033568718303629	blue
HOELZEL_NF1_TARGETS_UP	-0.0225899281963704	0.00557792823865243	blue
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	0.114513909750547	0.00214190107433859	red
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	0.0333152013845651	0.00403020340330857	red
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	-0.0245383968765352	0.00227853335882484	blue
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	0.274932283712048	0.00347580776758157	red
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN	0.14462323780294	0.00629891945954239	red
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	0.142001560721335	0.000314817534649152	red
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	0.115986012515475	0.00631224155738303	red
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	0.0865371642380487	0.00151814944014761	red
HOFFMAN_CLOCK_TARGETS_UP	0.178115278595383	0.00498892879226908	red
HOFMANN_CELL_LYMPHOMA_DN	0.149583654874425	0.00471003547518225	red
HOFMANN_CELL_LYMPHOMA_UP	0.10000177242028	0.000371951893274782	red
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN	-0.0213478638497275	0.00919807874081529	blue
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	0.223024388480653	0.00324196496229309	red
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_DN	0.398341478801882	0.010384108556445	red
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	-0.0133707478441861	0.005632037979202	blue
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	-0.00652462030312487	0.00078467192172805	blue
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	0.356376980508792	0.0110040085841637	red
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN	0.330749800074028	0.00209650519225807	red
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP	0.152524778937687	0.00112477723866477	red
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_DN	0.211820163425189	0.00156533068796712	red
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	0.398388303690028	0.00463964951337843	red
HOLLEMAN_DAUNORUBICIN_ALL_DN	0.281029385727811	0.00236444827384603	red
HOLLEMAN_DAUNORUBICIN_ALL_UP	0.228783442684019	0.00411349882891747	red
HOLLEMAN_DAUNORUBICIN_B_ALL_DN	0.307542555829158	0.00435928004038927	red
HOLLEMAN_DAUNORUBICIN_B_ALL_UP	0.280789843719227	0.00361905647789828	red
HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_DN	0.00462178608116969	0.0227036473349683	red
HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP	0.30718853802505	0.00918989668697485	red
HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_DN	0.162330559587886	0.0327008303541184	red
HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_UP	0.331917968066925	0.00933267868153537	red
HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN	0.400970457072375	0.00369230371422063	red
HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_UP	0.0803124365586927	0.00392821295877959	red
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN	0.420688528247106	0.00170503938517635	red
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_UP	0.110929182420668	0.000474198640005317	red
HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR	-0.102496094674595	0.0177991688130275	blue
HOLLERN_EMT_BREAST_TUMOR_DN	-0.0910089944871178	0.00829417865346562	blue
HOLLERN_EMT_BREAST_TUMOR_UP	0.0922632122436339	0.0025097915998076	red
HOLLERN_MICROACINAR_BREAST_TUMOR_DN	0.0659928515049122	0.00811564638834933	red
HOLLERN_MICROACINAR_BREAST_TUMOR_UP	-0.162819293104971	0.00449757122593469	blue
HOLLERN_PAPILLARY_BREAST_TUMOR	-0.00837561331107218	0.000562845367255353	blue
HOLLERN_SOLID_NODULAR_BREAST_TUMOR_DN	-0.112446253887188	0.00869945790615349	blue
HOLLERN_SOLID_NODULAR_BREAST_TUMOR_UP	-0.0923161524227011	0.00323049752924957	blue
HOLLERN_SQUAMOUS_BREAST_TUMOR	-0.0271223425688054	0.0114322019529721	blue
HOLLMANN_APOPTOSIS_VIA_CD40_DN	0.119653834379852	0.00217998159343567	red
HOLLMANN_APOPTOSIS_VIA_CD40_UP	0.16260680821606	0.00168717873166223	red
HONMA_DOCETAXEL_RESISTANCE	0.304459280729613	0.00856226459823267	red
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2	0.272993680272215	0.00585466377153421	red
HOOI_ST7_TARGETS_DN	-0.00868300249587355	0.0033999187084031	blue
HOOI_ST7_TARGETS_UP	0.0881937939973452	0.0053439075948468	red
HOQUE_METHYLATED_IN_CANCER	-0.0231743743207454	0.00171538669358849	blue
HORIUCHI_WTAP_TARGETS_DN	0.293441740071078	0.00053097236313662	red
HORIUCHI_WTAP_TARGETS_UP	0.00688522833752425	0.00361813801326692	red
HORTON_SREBF_TARGETS	0.189676261807295	0.000666539606336652	red
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN	0.0828204272856441	0.00918894447318584	red
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_UP	0.0170468410675346	0.00294417051648471	red
HOSHIDA_LIVER_CANCER_SUBCLASS_S1	0.167997788179024	0.001825566748834	red
HOSHIDA_LIVER_CANCER_SUBCLASS_S2	0.222818313748621	0.00531622413171843	red
HOSHIDA_LIVER_CANCER_SUBCLASS_S3	0.0564432494466018	0.00296341104066707	red
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	0.0923306607902243	0.000256946177864294	red
HOSHIDA_LIVER_CANCER_SURVIVAL_UP	0.0301801641834888	0.00514160900672152	red
HOUSTIS_ROS	0.299952112174204	0.00597293758302698	red
HOWLIN_CITED1_TARGETS_1_DN	0.130096855263157	0.00123722104791202	red
HOWLIN_CITED1_TARGETS_1_UP	0.056268780785361	0.00675403072906594	red
HOWLIN_CITED1_TARGETS_2_DN	-0.0925738494979037	0.0115424579271539	blue
HOWLIN_CITED1_TARGETS_2_UP	-0.0249683909731941	0.0204848578106463	blue
HOWLIN_PUBERTAL_MAMMARY_GLAND	-0.0182388092026772	0.00837178654414812	blue
HO_LIVER_CANCER_VASCULAR_INVASION	0.00120331651668848	0.00437114946015387	red
HSIAO_HOUSEKEEPING_GENES	0.363244990619144	0.00684211911315639	red
HSIAO_LIVER_SPECIFIC_GENES	9.8035780271021e-05	0.00354166848518894	red
HUANG_DASATINIB_RESISTANCE_DN	0.0327562188633454	0.000436198467502047	red
HUANG_DASATINIB_SENSITIVITY_UP	0.113613244185008	0.00800745601176158	red
HUANG_FOXA2_TARGETS_DN	0.138597405785391	0.0043601517788977	red
HUANG_FOXA2_TARGETS_UP	0.0215132178343102	0.00241933176854255	red
HUANG_GATA2_TARGETS_DN	0.184433396847763	0.00196481852691995	red
HUANG_GATA2_TARGETS_UP	0.0877873351295399	0.00229865072399169	red
HUI_MAPK14_TARGETS_UP	0.123086044629102	0.00365376997892078	red
HUMMEL_BURKITTS_LYMPHOMA_DN	0.209046411193742	0.00590584490158088	red
HUMMEL_BURKITTS_LYMPHOMA_UP	0.0808333520080011	0.00496923304437426	red
HUMMERICH_BENIGN_SKIN_TUMOR_DN	-0.0687644001388382	0.017518410868232	blue
HUMMERICH_BENIGN_SKIN_TUMOR_UP	0.178491788732674	0.0290084100803246	red
HUMMERICH_MALIGNANT_SKIN_TUMOR_DN	0.0276098014979644	0.0131730678455274	red
HUMMERICH_MALIGNANT_SKIN_TUMOR_UP	0.139267499448228	0.0196777560439157	red
HUMMERICH_SKIN_CANCER_PROGRESSION_DN	0.151490802001375	0.00548395991110836	red
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	0.138666277765026	0.00549598142217408	red
HUNSBERGER_EXERCISE_REGULATED_GENES	0.140964944746923	0.00263853607556491	red
HUPER_BREAST_BASAL_VS_LUMINAL_DN	0.0624674570820432	0.0041062107566022	red
HUPER_BREAST_BASAL_VS_LUMINAL_UP	0.0528032140816867	0.0224405262515056	red
HUTTMANN_B_CLL_POOR_SURVIVAL_DN	-0.0842743623172769	0.00792779766838816	blue
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	0.09439126633462	0.000616277231229561	red
HU_ANGIOGENESIS_DN	0.262625778067339	0.00397649631357807	red
HU_ANGIOGENESIS_UP	0.0441043660906168	0.00307099300774179	red
HU_GENOTOXIC_DAMAGE_24HR	0.327121580510236	0.000453535351705346	red
HU_GENOTOXIC_DAMAGE_4HR	0.163992746680289	0.000688374604564964	red
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	0.26405630176568	0.00118571906064575	red
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	0.15321447140963	0.00138705898941097	red
HWANG_PROSTATE_CANCER_MARKERS	0.237345437046393	0.00024419836015549	red
IBRAHIM_NRF1_DOWN	0.14075471118797	0.00538659427283965	red
IBRAHIM_NRF1_UP	0.28078782910559	0.0011832726745312	red
IBRAHIM_NRF2_DOWN	0.172471422181235	0.00221635206524078	red
IBRAHIM_NRF2_UP	0.208718383603407	0.00229048462101814	red
IBRAHIM_NRF3_DOWN	0.304651044124624	0.00437233690161607	red
IBRAHIM_NRF3_UP	0.362825855223705	0.00329425229093647	red
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	0.0332086713167831	0.0262508273970991	red
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	0.0336632690464055	0.0120578610507358	red
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN	-0.00501548150222435	0.00199291971048832	blue
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	-0.0270088808568166	0.00889057017307439	blue
IGARASHI_ATF4_TARGETS_DN	0.0630466997905899	0.000572870564569829	red
IGLESIAS_E2F_TARGETS_DN	-0.12991543985188	0.0187916690849026	blue
IGLESIAS_E2F_TARGETS_UP	0.165663369144585	0.0142025786335582	red
IIZUKA_LIVER_CANCER_EARLY_RECURRENCE	-0.0644049773613818	0.0703527994762723	blue
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN	0.297038926434915	0.00299967581283039	red
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_UP	0.199246395135576	0.00421564139727063	red
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN	0.153625497267939	0.00330281975157354	red
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP	0.104883685335051	0.00758903433203451	red
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN	0.140229821139076	0.0301342200317177	red
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_UP	0.150959337903131	0.0037747418323886	red
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_DN	0.237206761812226	0.00385523831427217	red
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	0.105535648238149	0.0021256431375674	red
IKEDA_MIR133_TARGETS_DN	-0.0662070363739447	0.0146286936124414	blue
IKEDA_MIR133_TARGETS_UP	0.135587676314917	0.00134802772880371	red
IKEDA_MIR1_TARGETS_DN	0.0122266456635921	0.0069207191679105	red
IKEDA_MIR1_TARGETS_UP	0.178178324650077	0.000762203149120468	red
IKEDA_MIR30_TARGETS_DN	-0.0537418888941222	0.00147293745078142	blue
IKEDA_MIR30_TARGETS_UP	0.0736906621608855	0.00164625292156476	red
IM_SREBF1A_TARGETS	0.0287835068952058	0.0108590700960349	red
INAMURA_LUNG_CANCER_SCC_DN	0.0128801272671952	0.00757966490213557	red
INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP	0.219114855893821	0.00693785515963891	red
INAMURA_LUNG_CANCER_SCC_UP	0.426721281722987	0.00943058399138651	red
INGA_TP53_TARGETS	0.314027559915166	0.00167803587321198	red
INGRAM_SHH_TARGETS_DN	0.0917251576922935	0.00727215873616367	red
INGRAM_SHH_TARGETS_UP	0.0523952957687964	0.0038867498178029	red
IRITANI_MAD1_TARGETS_DN	0.267522147275718	0.00176058282991484	red
IRITANI_MAD1_TARGETS_UP	-0.0394615341956869	0.00888958303864575	blue
ISHIDA_E2F_TARGETS	0.380587200935377	0.000408799193387996	red
ISHIDA_TARGETS_OF_SYT_SSX_FUSIONS	0.35910809585016	5.03368739947136e-05	red
ISSAEVA_MLL2_TARGETS	0.0522366664264909	0.0068633781280116	red
ITO_PTTG1_TARGETS_DN	0.450110573287374	0.00753563744458827	red
ITO_PTTG1_TARGETS_UP	0.240402056577013	0.00361864690225144	red
IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR	0.128812915583351	0.00105625107532848	red
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	0.209850262228857	0.0022611450965322	red
IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR	0.132806266756117	0.00102059966688125	red
IVANOVA_HEMATOPOIESIS_MATURE_CELL	0.0994841240624186	0.00018653498666622	red
IVANOVA_HEMATOPOIESIS_STEM_CELL	0.0164492060730919	0.000321463358812482	red
IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR	0.0623842563317637	0.0014859176629143	red
IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	-0.0134307320803318	0.0029558202243933	blue
IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM	0.0523648151289757	0.00744313808407227	red
IVANOVSKA_MIR106B_TARGETS	0.171327971413597	0.0031458556027695	red
IVANOV_MUTATED_IN_COLON_CANCER	0.133202313998357	0.0129715974424695	red
IWANAGA_CARCINOGENESIS_BY_KRAS_DN	0.0497369113942331	0.0106602258241162	red
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	0.0273277466770559	0.00178445827325398	red
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP	0.0617090266498784	0.000519818174095522	red
IWANAGA_CARCINOGENESIS_BY_KRAS_UP	0.0641744944600786	0.000185740777877766	red
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	0.25147629692764	0.000682891464098559	red
IWANAGA_E2F1_TARGETS_NOT_INDUCED_BY_SERUM	0.0738120617421191	0.00114790435970355	red
IYENGAR_RESPONSE_TO_ADIPOCYTE_FACTORS	-0.0459596467530857	0.0194832280651929	blue
IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	0.0103460617641869	0.00264109032271499	red
IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_UP	0.091067336376931	0.00395097618385691	red
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	-0.0317412497750656	0.0104021529459063	blue
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	0.0179177945858295	0.00041452055423446	red
JACKSON_DNMT1_TARGETS_DN	0.145513463966938	0.0133037703188326	red
JACKSON_DNMT1_TARGETS_UP	0.14383201724051	0.00641354768458835	red
JAEGER_METASTASIS_DN	-0.0609753295536015	0.00268567910822976	blue
JAEGER_METASTASIS_UP	0.143413688900179	0.004532296129211	red
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	0.106876416964974	0.00153637915670654	red
JAIN_NFKB_SIGNALING	0.149496925210303	0.00259219279090979	red
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	0.0378195046873608	0.0068607914301423	red
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP	0.247302548322729	0.000322791198409402	red
JAZAG_TGFB1_SIGNALING_DN	0.139794505275827	0.00390777542829162	red
JAZAG_TGFB1_SIGNALING_UP	0.11258583517968	0.0105405356267949	red
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_DN	0.0757137179563031	0.00457714806853392	red
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP	0.12210326841687	0.00446969574941421	red
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	0.143807437172928	0.00790175082973891	red
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	0.16564985780417	0.00418533547567395	red
JEON_SMAD6_TARGETS_DN	0.121939159565337	0.000609833422641565	red
JEON_SMAD6_TARGETS_UP	0.0801603158824038	0.0286866910854438	red
JEPSEN_SMRT_TARGETS	0.166920277579698	0.000818285845685614	red
JIANG_AGING_CEREBRAL_CORTEX_DN	0.227317653041808	0.00281622253147957	red
JIANG_AGING_CEREBRAL_CORTEX_UP	0.318667115934696	0.00302330205642323	red
JIANG_AGING_HYPOTHALAMUS_DN	0.228330971268499	0.00402990405474914	red
JIANG_AGING_HYPOTHALAMUS_UP	0.299335778246378	0.00601281382505902	red
JIANG_CORE_DUPLICON_GENES	-0.274701862013832	0.00197664451239464	blue
JIANG_HYPOXIA_CANCER	0.259884687305486	0.000871032774204942	red
JIANG_HYPOXIA_NORMAL	0.194608217113823	0.00990305379439656	red
JIANG_HYPOXIA_VIA_VHL	0.295602412796711	0.00254393649471709	red
JIANG_TIP30_TARGETS_DN	0.267523610579172	1.87313768847849e-05	red
JIANG_TIP30_TARGETS_UP	0.159505595740013	0.00151248775595609	red
JIANG_VHL_TARGETS	0.264669961219959	0.00173802629684054	red
JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_DN	0.0109489087023633	0.0054757456168565	red
JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_UP	0.145557897448224	0.00481661702205912	red
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_DN	0.110381839885633	0.00660696846160111	red
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP	0.0958434019640263	0.00130881091023358	red
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN	0.0922232981983351	0.0101870546660337	red
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP	0.105823116052233	0.00533357745298863	red
JISON_SICKLE_CELL_DISEASE_DN	0.271389168124553	0.00240709536967856	red
JISON_SICKLE_CELL_DISEASE_UP	0.134286576947034	0.00346895259515148	red
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN	-0.00876538867424546	0.00105042596125599	blue
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP	-0.184106537330425	0.0325535990509137	blue
JI_METASTASIS_REPRESSED_BY_STK11	-0.178169731622545	0.00789646631635318	blue
JI_RESPONSE_TO_FSH_DN	0.23525934064789	0.00329693014375784	red
JI_RESPONSE_TO_FSH_UP	0.15090382829802	0.00258674544714454	red
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	0.141706512410174	0.00131321032762533	red
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_UP	0.180464805271503	0.000696748687678282	red
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN	0.100884427618628	0.0041446533399946	red
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	0.355206540841252	0.00132421210746542	red
JOHNSTONE_PARVB_TARGETS_1_DN	0.0608985892934333	0.0022056395994706	red
JOHNSTONE_PARVB_TARGETS_1_UP	0.192920544738747	0.0136054211178114	red
JOHNSTONE_PARVB_TARGETS_2_DN	0.102061444120627	0.00308020152760979	red
JOHNSTONE_PARVB_TARGETS_2_UP	0.204383348870288	0.00737744145959225	red
JOHNSTONE_PARVB_TARGETS_3_UP	0.139502239470028	0.00284309343818738	red
JONES_TCOF1_TARGETS	0.27161638551969	0.00574341958468362	red
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN	0.116539787465805	0.00395512245715949	red
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP	0.28890396234071	0.00603294903009523	red
KAAB_FAILED_HEART_ATRIUM_DN	0.275263226017341	0.0036628167223585	red
KAAB_FAILED_HEART_ATRIUM_UP	0.131699436582892	0.00441307739800521	red
KAAB_FAILED_HEART_VENTRICLE_DN	0.252331391306321	0.00771614729850318	red
KAAB_HEART_ATRIUM_VS_VENTRICLE_DN	0.120374597803236	0.00306594834340274	red
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	0.099721623329055	0.00111385051680963	red
KALMA_E2F1_TARGETS	0.341571311047689	0.00234187286887805	red
KAMIKUBO_MYELOID_CEBPA_NETWORK	0.03857053164721	0.0098905311545784	red
KAMIKUBO_MYELOID_MN1_NETWORK	0.151348922109966	0.00930851990516136	red
KAMMINGA_EZH2_TARGETS	0.3461328250499	0.00344465477039129	red
KAMMINGA_SENESCENCE	0.133262695840578	0.00522689289502776	red
KANG_AR_TARGETS_DN	0.157967530275068	0.0107178455962786	red
KANG_AR_TARGETS_UP	0.0794203147431675	0.00532930768429894	red
KANG_CISPLATIN_RESISTANCE_DN	0.240323824720253	0.00893175460820191	red
KANG_CISPLATIN_RESISTANCE_UP	0.228665444942715	0.00752907781063843	red
KANG_DOXORUBICIN_RESISTANCE_DN	0.154987373133101	0.00150984270641189	red
KANG_DOXORUBICIN_RESISTANCE_UP	0.346430248224856	0.00130050592069337	red
KANG_FLUOROURACIL_RESISTANCE_DN	0.131540492534343	0.00625916528453039	red
KANG_FLUOROURACIL_RESISTANCE_UP	0.261513166183656	2.22253537261873e-05	red
KANG_GLIS3_TARGETS	-0.117192783634264	0.0260481521710388	blue
KANG_IMMORTALIZED_BY_TERT_DN	-0.0792624792718513	0.00461086096719991	blue
KANG_IMMORTALIZED_BY_TERT_UP	0.00227204695040514	0.00282266402894844	red
KANNAN_TP53_TARGETS_DN	0.127224486325367	0.010679616598874	red
KANNAN_TP53_TARGETS_UP	0.242568795887419	0.00747816960616402	red
KAN_RESPONSE_TO_ARSENIC_TRIOXIDE	0.183328534976015	0.00507159031083346	red
KAPOSI_LIVER_CANCER_MET_DN	0.00514357111811029	0.0252855090598676	red
KAPOSI_LIVER_CANCER_MET_UP	0.351738750997549	0.00336032053223323	red
KARAKAS_TGFB1_SIGNALING	0.151260124479706	0.0026579847211395	red
KARLSSON_TGFB1_TARGETS_DN	0.18712857142066	9.40665141257457e-06	red
KARLSSON_TGFB1_TARGETS_UP	0.308300242284763	0.00259592370351563	red
KASLER_HDAC7_TARGETS_1_DN	0.119948617071855	0.00403335267199634	red
KASLER_HDAC7_TARGETS_1_UP	0.136368105789819	0.000335589452153047	red
